date,AMD,MU,NVDA,AVGO,TSM,MRVL,WDC,STX
2026-04-08,0.0,0.32670160722501757,0.0,0.0,0.0,0.0,0.3339405267256368,0.3393578660493456
2026-04-09,0.0,0.33388532877906524,0.0,0.0,0.0,0.0,0.32844166772977756,0.33767300349115714
2026-04-10,0.0,0.33108478324082424,0.0,0.0,0.0,0.0,0.33176060612291286,0.337154610636263
2026-04-13,0.0,0.32984624539102453,0.0,0.0,0.0,0.0,0.3322800529259994,0.3378737016829761
2026-04-14,0.0,0.3401017138543334,0.0,0.0,0.0,0.0,0.32823754528986454,0.33166074085580194
2026-04-15,0.0,0.3388341791760705,0.0,0.0,0.0,0.0,0.3326614989382811,0.32850432188564854
2026-04-16,0.0,0.33773773377654115,0.0,0.0,0.0,0.0,0.3278594261077751,0.3344028401156837
2026-04-17,0.0,0.33011933183357767,0.0,0.0,0.0,0.0,0.3316260507222542,0.33825461744416807
2026-04-20,0.0,0.3280339802698521,0.0,0.0,0.0,0.0,0.3358454427214211,0.3361205770087269
2026-04-21,0.0,0.32167287317730686,0.0,0.0,0.0,0.0,0.3371500976970795,0.34117702912561376
2026-04-22,0.0,0.33420871635319316,0.0,0.0,0.0,0.0,0.3273621850834363,0.3384290985633705
2026-04-23,0.0,0.32622637961167145,0.0,0.0,0.0,0.0,0.3350156157918026,0.33875800459652605
2026-04-24,0.0,0.33302113442786324,0.0,0.0,0.0,0.0,0.33238990567498433,0.3345889598971523
2026-04-27,0.0,0.3442977798389061,0.0,0.0,0.0,0.0,0.32277302695156807,0.3329291932095258
2026-04-28,0.0,0.3414250441526738,0.0,0.0,0.0,0.0,0.32485306067892084,0.3337218951684054
2026-04-29,0.0,0.3296807921737829,0.0,0.0,0.0,0.0,0.3220937504647817,0.3482254573614354
2026-04-30,0.0,0.31847904225629925,0.0,0.0,0.0,0.0,0.32837646804424103,0.3531444896994597
2026-05-01,0.0,0.32072504903584115,0.0,0.0,0.0,0.0,0.3132366501129483,0.3660383008512106
2026-05-04,0.0,0.33710478872776506,0.0,0.0,0.0,0.0,0.3366713308136009,0.3262238804586341
2026-05-05,0.0,0.3502032430399224,0.0,0.0,0.0,0.0,0.3312281526232926,0.31856860433678513
2026-05-06,0.0,0.35280627527003566,0.0,0.0,0.0,0.0,0.332802438193122,0.31439128653684245
2026-05-07,0.0,0.35348446167550573,0.0,0.0,0.0,0.0,0.330046585651631,0.3164689526728633
2026-05-08,0.0,0.38050926124320017,0.0,0.0,0.0,0.0,0.3182902806822734,0.30120045807452633
2026-05-11,0.0,0.37934065700641023,0.0,0.0,0.0,0.0,0.3201958219015446,0.3004635210920451
2026-05-12,0.0,0.3807081700291495,0.0,0.0,0.0,0.0,0.3158927147689906,0.30339911520185997
2026-05-13,0.0,0.3893491746665503,0.0,0.0,0.0,0.0,0.3115417157731823,0.29910910956026737
2026-05-14,0.0,0.384072979098138,0.0,0.0,0.0,0.0,0.31507613887899616,0.30085088202286586
2026-05-15,0.0,0.3710821512139384,0.0,0.0,0.0,0.0,0.32123870908334995,0.3076791397027116
2026-05-18,0.0,0.37079121814798544,0.0,0.0,0.0,0.0,0.32476927228910635,0.3044395095629083
2026-05-19,0.0,0.37854365149265673,0.0,0.0,0.0,0.0,0.32136731796871915,0.30008903053862407
2026-05-20,0.0,0.38577161926157294,0.0,0.0,0.0,0.0,0.3152470832238088,0.29898129751461827
2026-05-21,0.0,0.3796509961056816,0.0,0.0,0.0,0.0,0.3153891548156388,0.3049598490786797
2026-05-22,0.0,0.37641330413265645,0.0,0.0,0.0,0.0,0.3158992480008977,0.30768744786644575
2026-05-26,0.0,0.4040016833613579,0.0,0.0,0.0,0.0,0.30791444268019286,0.2880838739584493
2026-05-27,0.0,0.40780605844788725,0.0,0.0,0.0,0.0,0.30332494919447883,0.28886899235763397
2026-05-28,0.0,0.40504191531551964,0.0,0.0,0.0,0.0,0.3031952504984899,0.29176283418599036
2026-05-29,0.0,0.41729616732585106,0.0,0.0,0.0,0.0,0.29711081283169044,0.28559301984245855
2026-06-01,0.0,0.4240013222468305,0.0,0.0,0.0,0.0,0.2910689268709616,0.28492975088220773
2026-06-02,0.0,0.3358695035159828,0.0,0.0,0.0,0.0,0.33387494198363477,0.33025555450038246
2026-06-03,0.0,0.3313784526552114,0.0,0.0,0.0,0.0,0.3425709322356377,0.32605061510915095
2026-06-04,0.0,0.3189559753141952,0.0,0.0,0.0,0.0,0.3461998777256101,0.33484414696019477
2026-06-05,0.0,0.3105465344009359,0.0,0.0,0.0,0.0,0.3455019344725338,0.34395153112653026
2026-06-08,0.0,0.3240802580121611,0.0,0.0,0.0,0.0,0.33792578294509046,0.33799395904274837
2026-06-09,0.0,0.3268084692684853,0.0,0.0,0.0,0.0,0.3396046162924887,0.333586914439026
2026-06-10,0.0,0.32622809506179573,0.0,0.0,0.0,0.0,0.3367448390196674,0.33702706591853687
2026-06-11,0.0,0.33526766499743077,0.0,0.0,0.0,0.0,0.33472863846609774,0.33000369653647144
2026-06-12,0.0,0.3176332851113219,0.0,0.0,0.0,0.0,0.3421776229551536,0.34018909193352437
2026-06-15,0.0,0.31389849721328233,0.0,0.0,0.0,0.0,0.3541930724207605,0.33190843036595724
2026-06-16,0.0,0.29461380767662165,0.0,0.0,0.0,0.0,0.3692646769064725,0.3361215154169058
2026-06-17,0.0,0.291010731144156,0.0,0.0,0.0,0.0,0.37317717774086384,0.3358120911149801
2026-06-18,0.0,0.3028603342092794,0.0,0.0,0.0,0.0,0.37438293740011974,0.322756728390601
2026-06-22,0.0,0.3168682604167428,0.0,0.0,0.0,0.0,0.3599873867631385,0.3231443528201185
2026-06-23,0.0,0.3018397729369896,0.0,0.0,0.0,0.0,0.3615984312120814,0.3365617958509291
2026-06-24,0.0,0.3102555324121092,0.0,0.0,0.0,0.0,0.3578725207763811,0.3318719468115097
2026-06-25,0.0,0.3333866349568659,0.0,0.0,0.0,0.0,0.34853927601599577,0.31807408902713835
2026-06-26,0.0,0.34839558974555973,0.0,0.0,0.0,0.0,0.33895405164195364,0.31265035861248663
2026-06-29,0.0,0.33067290764372675,0.0,0.0,0.0,0.0,0.3535613345294931,0.31576575782678024
